"22777","Erratic","Medium-moving"
"22778","Erratic","Medium-moving"
"22779","Erratic","Medium-moving"
"22780","Erratic","Medium-moving"
"22781","Erratic","Slow-moving"
"22782","Erratic","Slow-moving"
"22783","Erratic","Medium-moving"
"22784","Erratic","Slow-moving"
"22785","Erratic","Slow-moving"
"22786","Moderate","Slow-moving"
"22788","Erratic","Slow-moving"
"22789","Moderate","Medium-moving"
"22791","Erratic","Fast-moving"
"22792","Erratic","Medium-moving"
"22794","Moderate","Slow-moving"
"22795","Erratic","Slow-moving"
"22796","Moderate","Slow-moving"
"22797","Erratic","Slow-moving"
"22798","Erratic","Medium-moving"
"22799","Erratic","Slow-moving"
"22800","Erratic","Slow-moving"
"22801","Erratic","Slow-moving"
"22802","Moderate","Slow-moving"
"22803","Moderate","Slow-moving"
"22804","Erratic","Medium-moving"
"22805","Erratic","Medium-moving"
"22806","Erratic","Medium-moving"
"22807","Erratic","Slow-moving"
"22808","Erratic","Slow-moving"
"22809","Erratic","Medium-moving"
"22810","Erratic","Medium-moving"
"22811","Erratic","Medium-moving"
"22812","Erratic","Medium-moving"
"22813","Erratic","Medium-moving"
"22814","Erratic","Medium-moving"
"22815","Erratic","Medium-moving"
"22816","Moderate","Medium-moving"
"22817","Erratic","Medium-moving"
"22818","Moderate","Medium-moving"
"22819","Erratic","Medium-moving"
"22820","Erratic","Medium-moving"
"22821","Moderate","Medium-moving"
"22822","Erratic","Slow-moving"
"22823","Erratic","Slow-moving"
"22824","Moderate","Slow-moving"
"22825","Moderate","Slow-moving"
"22826","Moderate","Slow-moving"
"22827","Stable","Slow-moving"
"22828","Stable","Slow-moving"
"22829","Moderate","Slow-moving"
"22830","Erratic","Medium-moving"
"22831","Erratic","Medium-moving"
"22832","Moderate","Slow-moving"
"22833","Erratic","Medium-moving"
"22834","Erratic","Medium-moving"
"22835","Erratic","Medium-moving"
"22837","Erratic","Medium-moving"
"22838","Erratic","Slow-moving"
"22839","Erratic","Slow-moving"
"22840","Erratic","Slow-moving"
"22841","Erratic","Slow-moving"
"22842","Erratic","Slow-moving"
"22843","Erratic","Slow-moving"
"22844","Erratic","Slow-moving"
"22845","Erratic","Slow-moving"
"22846","Erratic","Slow-moving"
"22847","Erratic","Slow-moving"
"22848","Erratic","Slow-moving"
"22849","Erratic","Slow-moving"
"22851","Erratic","Medium-moving"
"22852","Moderate","Slow-moving"
"22853","Moderate","Slow-moving"
"22854","Erratic","Slow-moving"
"22855","Erratic","Medium-moving"
"22856","Erratic","Fast-moving"
"22857","Erratic","Medium-moving"
"22858","Erratic","Medium-moving"
"22859","Erratic","Medium-moving"
"22860","Erratic","Medium-moving"
"22861","Erratic","Medium-moving"
"22862","Moderate","Slow-moving"
"22863","Erratic","Medium-moving"
"22865","Erratic","Medium-moving"
"22866","Erratic","Medium-moving"
"22867","Erratic","Medium-moving"
"22868","Erratic","Slow-moving"
"22869","Erratic","Slow-moving"
"22870","Erratic","Slow-moving"
"22871","Erratic","Slow-moving"
"22872","Erratic","Slow-moving"
"22873","Erratic","Slow-moving"
"22874","Moderate","Slow-moving"
"22875","Erratic","Slow-moving"
"22876","Erratic","Slow-moving"
"22877","Moderate","Slow-moving"
"22878","Erratic","Slow-moving"
"22879","Erratic","Slow-moving"
"22880","Erratic","Slow-moving"
"22881","Erratic","Slow-moving"
"22882","Erratic","Slow-moving"
"22883","Erratic","Slow-moving"
"22884","Erratic","Slow-moving"
"22885","Erratic","Slow-moving"
"22886","Erratic","Slow-moving"
"22887","Erratic","Slow-moving"
"22888","Erratic","Slow-moving"
"22889","Erratic","Slow-moving"
"22890","Erratic","Slow-moving"
"22891","Erratic","Slow-moving"
"22892","Moderate","Medium-moving"
"22893","Erratic","Medium-moving"
"22894","Moderate","Slow-moving"
"22895","Erratic","Medium-moving"
"22896","Erratic","Medium-moving"
"22897","Erratic","Medium-moving"
"22898","Erratic","Medium-moving"
"22899","Erratic","Medium-moving"
"22900","Erratic","Medium-moving"
"22902","Erratic","Medium-moving"
"22903","Erratic","Slow-moving"
"22904","Erratic","Medium-moving"
"22905","Erratic","Medium-moving"
"22906","Erratic","Medium-moving"
"22907","Erratic","Medium-moving"
"22908","Erratic","Medium-moving"
"22909","Erratic","Medium-moving"
"22910","Erratic","Medium-moving"
"22911","Erratic","Slow-moving"
"22912","Erratic","Slow-moving"
"22913","Erratic","Slow-moving"
"22914","Erratic","Slow-moving"
"22915","Erratic","Medium-moving"
"22916","Erratic","Medium-moving"
"22917","Erratic","Medium-moving"
"22918","Erratic","Medium-moving"
"22919","Erratic","Medium-moving"
"22920","Erratic","Medium-moving"
"22921","Erratic","Medium-moving"
"22922","Erratic","Medium-moving"
"22923","Erratic","Medium-moving"
"22924","Erratic","Medium-moving"
"22925","Erratic","Slow-moving"
"22926","Erratic","Slow-moving"
"22927","Erratic","Slow-moving"
"22928","Erratic","Slow-moving"
"22929","Moderate","Slow-moving"
"22930","Erratic","Medium-moving"
"22931","Erratic","Medium-moving"
"22932","Erratic","Medium-moving"
"22933","Erratic","Medium-moving"
"22934","Erratic","Medium-moving"
"22935","Erratic","Medium-moving"
"22936","Erratic","Medium-moving"
"22937","Erratic","Medium-moving"
"22938","Erratic","Medium-moving"
"22939","Erratic","Slow-moving"
"22940","Erratic","Medium-moving"
"22941","Erratic","Medium-moving"
"22942","Erratic","Slow-moving"
"22943","Erratic","Medium-moving"
"22944","Erratic","Fast-moving"
"22945","Erratic","Medium-moving"
"22946","Erratic","Slow-moving"
"22947","Erratic","Medium-moving"
"22948","Erratic","Medium-moving"
"22949","Erratic","Medium-moving"
"22950","Erratic","Fast-moving"
"22951","Erratic","Medium-moving"
"22952","Erratic","Fast-moving"
"22953","Erratic","Medium-moving"
"22954","Erratic","Slow-moving"
"22955","Erratic","Medium-moving"
"22956","Erratic","Medium-moving"
"22957","Erratic","Medium-moving"
"22959","Erratic","Fast-moving"
"22960","Erratic","Medium-moving"
"22961","Erratic","Medium-moving"
"22962","Erratic","Medium-moving"
"22963","Erratic","Medium-moving"
"22964","Erratic","Medium-moving"
"22965","Erratic","Medium-moving"
"22966","Erratic","Medium-moving"
"22967","Erratic","Medium-moving"
"22968","Erratic","Slow-moving"
"22969","Erratic","Medium-moving"
"22970","Erratic","Medium-moving"
"22971","Erratic","Medium-moving"
"22972","Erratic","Medium-moving"
"22973","Erratic","Medium-moving"
"22974","Erratic","Medium-moving"
"22975","Moderate","Medium-moving"
"22976","Moderate","Medium-moving"
"22977","Moderate","Medium-moving"
"22978","Erratic","Medium-moving"
"22979","Erratic","Medium-moving"
"22980","Erratic","Medium-moving"
"22981","Erratic","Slow-moving"
"22982","Erratic","Medium-moving"
"22983","Erratic","Medium-moving"
"22984","Erratic","Medium-moving"
"22985","Erratic","Fast-moving"
"22986","Moderate","Fast-moving"
"22987","Stable","Fast-moving"
"22988","Erratic","Fast-moving"
"22989","Erratic","Medium-moving"
"22990","Erratic","Slow-moving"
"22991","Erratic","Medium-moving"
"22992","Erratic","Medium-moving"
"22993","Erratic","Medium-moving"
"22994","Erratic","Medium-moving"
"22995","Erratic","Medium-moving"
"22996","Erratic","Medium-moving"
"22997","Erratic","Medium-moving"
"22998","Erratic","Fast-moving"
"22999","Erratic","Medium-moving"
"23000","Erratic","Medium-moving"
"23001","Stable","Fast-moving"
"23002","Erratic","Medium-moving"
"23003","Erratic","Medium-moving"
"23004","Erratic","Medium-moving"
"23005","Erratic","Medium-moving"
"23006","Erratic","Medium-moving"
"23007","Erratic","Slow-moving"
"23008","Erratic","Slow-moving"
"23009","Erratic","Slow-moving"
"23010","Erratic","Slow-moving"
"23012","Erratic","Slow-moving"
"23013","Erratic","Slow-moving"
"23014","Erratic","Slow-moving"
"23015","Moderate","Slow-moving"
"23016","Moderate","Slow-moving"
"23017","Moderate","Slow-moving"
"23018","Erratic","Slow-moving"
"23019","Erratic","Slow-moving"
"23020","Erratic","Slow-moving"
"23021","Moderate","Slow-moving"
"23022","Erratic","Medium-moving"
"23023","Erratic","Medium-moving"
"23024","Moderate","Fast-moving"
"23025","Stable","Medium-moving"
"23026","Erratic","Medium-moving"
"23027","Erratic","Medium-moving"
"23028","Erratic","Medium-moving"
"23029","Erratic","Medium-moving"
"23031","Erratic","Medium-moving"
"23032","Erratic","Medium-moving"
"23033","Erratic","Medium-moving"
"23034","Erratic","Medium-moving"
"23035","Erratic","Medium-moving"
"23036","Moderate","Medium-moving"
"23037","Moderate","Medium-moving"
"23038","Moderate","Medium-moving"
"23039","Moderate","Medium-moving"
"23040","Erratic","Medium-moving"
"23041","Erratic","Medium-moving"
"23042","Erratic","Slow-moving"
"23043","Moderate","Slow-moving"
"23044","Erratic","Slow-moving"
"23045","Erratic","Slow-moving"
"23046","Erratic","Medium-moving"
"23047","Moderate","Slow-moving"
"23048","Erratic","Medium-moving"
"23049","Moderate","Slow-moving"
"23050","Moderate","Slow-moving"
"23051","Moderate","Slow-moving"
"23052","Moderate","Slow-moving"
"23053","Erratic","Slow-moving"
"23054","Moderate","Slow-moving"
"23055","Erratic","Medium-moving"
"23056","Erratic","Fast-moving"
"23057","Erratic","Medium-moving"
"23058","Moderate","Medium-moving"
"23060","Moderate","Medium-moving"
"23061","Moderate","Medium-moving"
"23064","Erratic","Medium-moving"
"23065","Erratic","Slow-moving"
"23066","Erratic","Slow-moving"
"23067","Moderate","Slow-moving"
"23068","Erratic","Medium-moving"
"23069","Moderate","Slow-moving"
"23070","Moderate","Slow-moving"
"23071","Erratic","Medium-moving"
"23072","Erratic","Medium-moving"
"23073","Erratic","Slow-moving"
"23074","Erratic","Medium-moving"
"23075","Erratic","Medium-moving"
"23076","Moderate","Fast-moving"
"23077","Erratic","Fast-moving"
"23078","Erratic","Fast-moving"
"23079","Erratic","Slow-moving"
"23080","Erratic","Slow-moving"
"23081","Erratic","Slow-moving"
"23082","Erratic","Medium-moving"
"23083","Erratic","Medium-moving"
"23084","Erratic","Fast-moving"
"23085","Erratic","Slow-moving"
"23086","Erratic","Fast-moving"
"23087","Erratic","Medium-moving"
"23088","Moderate","Medium-moving"
"23089","Erratic","Medium-moving"
"23090","Erratic","Medium-moving"
"23091","Erratic","Slow-moving"
"23092","Erratic","Slow-moving"
"23093","Erratic","Medium-moving"
"23094","Moderate","Slow-moving"
"23096","Erratic","Medium-moving"
"23099","Moderate","Slow-moving"
"23100","Erratic","Medium-moving"
"23101","Erratic","Medium-moving"
"23102","Erratic","Medium-moving"
"23103","Erratic","Medium-moving"
"23104","Erratic","Slow-moving"
"23106","Moderate","Medium-moving"
"23107","Moderate","Slow-moving"
"23108","Erratic","Medium-moving"
"23109","Erratic","Medium-moving"
"23110","Erratic","Slow-moving"
"23111","Erratic","Slow-moving"
"23112","Moderate","Slow-moving"
"23113","Erratic","Fast-moving"
"23114","Erratic","Slow-moving"
"23115","Erratic","Slow-moving"
"23116","Erratic","Slow-moving"
"23117","Moderate","Slow-moving"
"23118","Erratic","Slow-moving"
"23119","Erratic","Medium-moving"
"23120","Erratic","Medium-moving"
"23121","Erratic","Fast-moving"
"23122","Erratic","Medium-moving"
"23123","Erratic","Medium-moving"
"23124","Erratic","Medium-moving"
"23125","Erratic","Medium-moving"
"23126","Erratic","Slow-moving"
"23127","Erratic","Slow-moving"
"23128","Erratic","Slow-moving"
"23129","Erratic","Medium-moving"
"23130","Erratic","Medium-moving"
"23131","Erratic","Medium-moving"
"23132","Erratic","Medium-moving"
"23133","Erratic","Medium-moving"
"23134","Erratic","Fast-moving"
"23135","Erratic","Fast-moving"
"23136","Moderate","Slow-moving"
"23137","Erratic","Slow-moving"
"23138","Erratic","Medium-moving"
"23139","Erratic","Medium-moving"
"23140","Erratic","Slow-moving"
"23141","Moderate","Slow-moving"
"23142","Erratic","Slow-moving"
"23143","Moderate","Slow-moving"
"23144","Erratic","Medium-moving"
"23145","Moderate","Medium-moving"
"23146","Moderate","Slow-moving"
"23147","Moderate","Medium-moving"
"23148","Moderate","Medium-moving"
"23149","Moderate","Slow-moving"
"23150","Moderate","Slow-moving"
"23151","Moderate","Slow-moving"
"23152","Erratic","Slow-moving"
"23153","Moderate","Slow-moving"
"23154","Erratic","Medium-moving"
"23155","Erratic","Medium-moving"
"23156","Erratic","Medium-moving"
"23157","Erratic","Medium-moving"
"23158","Erratic","Medium-moving"
"23159","Erratic","Medium-moving"
"23160","Erratic","Medium-moving"
"23161","Erratic","Medium-moving"
"23162","Erratic","Medium-moving"
"23163","Erratic","Medium-moving"
"23164","Erratic","Medium-moving"
"23165","Erratic","Medium-moving"
"23166","Erratic","Fast-moving"
"23167","Erratic","Fast-moving"
"23168","Erratic","Medium-moving"
"23169","Erratic","Slow-moving"
"23170","Erratic","Medium-moving"
"23171","Erratic","Medium-moving"
"23172","Erratic","Medium-moving"
"23173","Erratic","Medium-moving"
"23174","Erratic","Medium-moving"
"23175","Erratic","Medium-moving"
"23176","Erratic","Medium-moving"
"23177","Erratic","Medium-moving"
"23178","Erratic","Slow-moving"
"23179","Erratic","Medium-moving"
"23180","Moderate","Slow-moving"
"23181","Moderate","Slow-moving"
"23182","Erratic","Medium-moving"
"23183","Moderate","Slow-moving"
"23184","Erratic","Slow-moving"
"23185","Moderate","Medium-moving"
"23186","Erratic","Fast-moving"
"23187","Moderate","Fast-moving"
"23188","Erratic","Medium-moving"
"23189","Erratic","Medium-moving"
"23190","Erratic","Medium-moving"
"23191","Erratic","Medium-moving"
"23192","Erratic","Medium-moving"
"23193","Erratic","Medium-moving"
"23194","Erratic","Medium-moving"
"23196","Erratic","Medium-moving"
"23197","Erratic","Medium-moving"
"23198","Erratic","Medium-moving"
"23199","Erratic","Medium-moving"
"23200","Erratic","Medium-moving"
"23201","Erratic","Medium-moving"
"23202","Erratic","Medium-moving"
"23203","Erratic","Medium-moving"
"23204","Erratic","Medium-moving"
"23205","Erratic","Medium-moving"
"23206","Erratic","Medium-moving"
"23207","Erratic","Medium-moving"
"23208","Erratic","Medium-moving"
"23209","Erratic","Medium-moving"
"23210","Erratic","Medium-moving"
"23211","Erratic","Medium-moving"
"23212","Erratic","Medium-moving"
"23213","Erratic","Medium-moving"
"23214","Erratic","Medium-moving"
"23215","Erratic","Medium-moving"
"23216","Erratic","Medium-moving"
"23217","Erratic","Medium-moving"
"23218","Erratic","Medium-moving"
"23219","Erratic","Medium-moving"
"23220","Erratic","Medium-moving"
"23221","Erratic","Medium-moving"
"23222","Erratic","Medium-moving"
"23223","Erratic","Medium-moving"
"23224","Erratic","Medium-moving"
"23225","Erratic","Medium-moving"
"23226","Moderate","Medium-moving"
"23227","Erratic","Medium-moving"
"23228","Erratic","Medium-moving"
"23229","Erratic","Medium-moving"
"23230","Erratic","Fast-moving"
"23231","Moderate","Fast-moving"
"23232","Erratic","Fast-moving"
"23233","Erratic","Fast-moving"
"23234","Erratic","Medium-moving"
"23235","Erratic","Medium-moving"
"23236","Erratic","Medium-moving"
"23237","Erratic","Medium-moving"
"23238","Erratic","Medium-moving"
"23239","Erratic","Slow-moving"
"23240","Erratic","Medium-moving"
"23241","Erratic","Medium-moving"
"23242","Erratic","Medium-moving"
"23243","Erratic","Medium-moving"
"23244","Erratic","Medium-moving"
"23245","Erratic","Medium-moving"
"23247","Erratic","Medium-moving"
"23249","Erratic","Medium-moving"
"23250","Erratic","Medium-moving"
"23251","Erratic","Medium-moving"
"23252","Erratic","Slow-moving"
"23253","Erratic","Slow-moving"
"23254","Erratic","Medium-moving"
"23255","Erratic","Medium-moving"
"23256","Erratic","Medium-moving"
"23263","Erratic","Medium-moving"
"23264","Moderate","Medium-moving"
"23265","Erratic","Medium-moving"
"23266","Erratic","Medium-moving"
"23267","Erratic","Medium-moving"
"23268","Erratic","Medium-moving"
"23269","Erratic","Medium-moving"
"23270","Erratic","Medium-moving"
"23271","Erratic","Medium-moving"
"23272","Moderate","Medium-moving"
"23273","Moderate","Medium-moving"
"23274","Erratic","Medium-moving"
"23275","Erratic","Medium-moving"
"23280","Erratic","Medium-moving"
"23281","Erratic","Medium-moving"
"23282","Erratic","Medium-moving"
"23283","Erratic","Slow-moving"
"23284","Erratic","Medium-moving"
"23285","Erratic","Fast-moving"
"23286","Erratic","Fast-moving"
"23287","Erratic","Medium-moving"
"23288","Erratic","Fast-moving"
"23289","Erratic","Medium-moving"
"23290","Erratic","Medium-moving"
"23291","Erratic","Medium-moving"
"23292","Erratic","Medium-moving"
"23293","Erratic","Medium-moving"
"23294","Erratic","Medium-moving"
"23295","Erratic","Medium-moving"
"23296","Erratic","Medium-moving"
"23297","Erratic","Fast-moving"
"23298","Erratic","Medium-moving"
"23299","Erratic","Medium-moving"
"23300","Erratic","Medium-moving"
"23301","Erratic","Medium-moving"
"23302","Erratic","Medium-moving"
"23303","Moderate","Medium-moving"
"23304","Moderate","Medium-moving"
"23305","Moderate","Medium-moving"
"23306","Erratic","Medium-moving"
"23307","Erratic","Medium-moving"
"23308","Erratic","Medium-moving"
"23309","Erratic","Medium-moving"
"23310","Erratic","Fast-moving"
"23311","Moderate","Medium-moving"
"23312","Erratic","Medium-moving"
"23313","Erratic","Medium-moving"
"23314","Erratic","Slow-moving"
"23315","Erratic","Slow-moving"
"23316","Erratic","Slow-moving"
"23317","Moderate","Slow-moving"
"23318","Erratic","Medium-moving"
"23319","Erratic","Medium-moving"
"23320","Erratic","Medium-moving"
"23321","Erratic","Medium-moving"
"23322","Erratic","Medium-moving"
"23323","Erratic","Slow-moving"
"23324","Erratic","Medium-moving"
"23325","Moderate","Medium-moving"
"23326","Erratic","Fast-moving"
"23327","Erratic","Fast-moving"
"23328","Erratic","Medium-moving"
"23329","Erratic","Medium-moving"
"23330","Erratic","Medium-moving"
"23331","Erratic","Medium-moving"
"23332","Erratic","Medium-moving"
"23333","Moderate","Medium-moving"
"23334","Erratic","Medium-moving"
"23335","Erratic","Slow-moving"
"23336","Moderate","Slow-moving"
"23337","Moderate","Slow-moving"
"23338","Erratic","Slow-moving"
"23339","Moderate","Slow-moving"
"23340","Erratic","Medium-moving"
"23341","Erratic","Slow-moving"
"23342","Erratic","Slow-moving"
"23343","Erratic","Fast-moving"
"23344","Erratic","Medium-moving"
"23345","Erratic","Medium-moving"
"23346","Erratic","Medium-moving"
"23347","Erratic","Medium-moving"
"23348","Erratic","Medium-moving"
"23349","Erratic","Medium-moving"
"23350","Erratic","Medium-moving"
"23351","Erratic","Medium-moving"
"23352","Erratic","Medium-moving"
"23353","Erratic","Medium-moving"
"23354","Erratic","Medium-moving"
"23355","Erratic","Medium-moving"
"23356","Erratic","Slow-moving"
"23357","Erratic","Slow-moving"
"23358","Erratic","Medium-moving"
"23359","Moderate","Medium-moving"
"23360","Erratic","Medium-moving"
"23365","Erratic","Medium-moving"
"23366","Erratic","Medium-moving"
"23367","Erratic","Medium-moving"
"23368","Erratic","Medium-moving"
"23369","Erratic","Medium-moving"
"23370","Erratic","Medium-moving"
"23371","Erratic","Medium-moving"
"23372","Erratic","Medium-moving"
"23373","Erratic","Medium-moving"
"23374","Erratic","Medium-moving"
"23375","Erratic","Medium-moving"
"23376","Erratic","Medium-moving"
"23377","Erratic","Medium-moving"
"23378","Erratic","Fast-moving"
"23379","Erratic","Medium-moving"
"23380","Erratic","Medium-moving"
"23381","Erratic","Medium-moving"
"23382","Erratic","Medium-moving"
"23388","Erratic","Medium-moving"
"23389","Erratic","Slow-moving"
"23390","Erratic","Slow-moving"
"23391","Erratic","Slow-moving"
"23392","Erratic","Medium-moving"
"23393","Moderate","Slow-moving"
"23394","Moderate","Slow-moving"
"23395","Erratic","Slow-moving"
"23396","Erratic","Slow-moving"
"23397","Erratic","Slow-moving"
"23398","Erratic","Medium-moving"
"23399","Erratic","Medium-moving"
"23400","Erratic","Slow-moving"
"23401","Erratic","Medium-moving"
"23402","Erratic","Slow-moving"
"23403","Erratic","Slow-moving"
"23404","Erratic","Medium-moving"
"23405","Moderate","Slow-moving"
"23406","Erratic","Slow-moving"
"23407","Moderate","Slow-moving"
"23408","Stable","Medium-moving"
"23409","Moderate","Medium-moving"
"23410","Moderate","Slow-moving"
"23411","Erratic","Slow-moving"
"23412","Erratic","Slow-moving"
"23413","Moderate","Slow-moving"
"23414","Moderate","Slow-moving"
"23415","Moderate","Medium-moving"
"23416","Erratic","Medium-moving"
"23417","Erratic","Medium-moving"
"23418","Erratic","Medium-moving"
"23419","Erratic","Medium-moving"
"23420","Moderate","Medium-moving"
"23421","Erratic","Slow-moving"
"23422","Erratic","Slow-moving"
"23423","Moderate","Slow-moving"
"23424","Erratic","Slow-moving"
"23425","Moderate","Slow-moving"
"23426","Erratic","Medium-moving"
"23427","Erratic","Slow-moving"
"23428","Moderate","Slow-moving"
"23429","Moderate","Slow-moving"
"23430","Moderate","Slow-moving"
"23431","Erratic","Medium-moving"
"23432","Erratic","Medium-moving"
"23433","Moderate","Medium-moving"
"23434","Erratic","Medium-moving"
"23435","Erratic","Medium-moving"
"23436","Erratic","Medium-moving"
"23437","Erratic","Medium-moving"
"23438","Erratic","Medium-moving"
"23439","Erratic","Medium-moving"
"23440","Erratic","Fast-moving"
"23441","Moderate","Medium-moving"
"23442","Moderate","Slow-moving"
"23444","Erratic","Slow-moving"
"23445","Erratic","Fast-moving"
"23446","Erratic","Fast-moving"
"23447","Erratic","Fast-moving"
"23448","Moderate","Medium-moving"
"23449","Stable","Medium-moving"
"23451","Moderate","Medium-moving"
"23452","Moderate","Medium-moving"
"23453","Moderate","Medium-moving"
"23454","Erratic","Slow-moving"
"23455","Erratic","Medium-moving"
"23456","Erratic","Slow-moving"
"23457","Erratic","Slow-moving"
"23458","Stable","Slow-moving"
"23459","Stable","Slow-moving"
"23460","Erratic","Slow-moving"
"23461","Erratic","Medium-moving"
"23462","Moderate","Slow-moving"
"23463","Stable","Slow-moving"
"23464","Moderate","Slow-moving"
"23465","Moderate","Slow-moving"
"23466","Moderate","Slow-moving"
"23467","Moderate","Slow-moving"
"23468","Stable","Slow-moving"
"23469","Erratic","Slow-moving"
"23470","Erratic","Slow-moving"
"23471","Moderate","Slow-moving"
"23472","Moderate","Slow-moving"
"23473","Erratic","Medium-moving"
"23474","Moderate","Medium-moving"
"23475","Moderate","Medium-moving"
"23476","Stable","Medium-moving"
"23477","Moderate","Medium-moving"
"23478","Erratic","Fast-moving"
"23479","Erratic","Slow-moving"
"23480","Erratic","Medium-moving"
"23481","Erratic","Medium-moving"
"23482","Erratic","Medium-moving"
"23483","Erratic","Medium-moving"
"23484","Erratic","Medium-moving"
"23485","Erratic","Slow-moving"
"23486","Erratic","Slow-moving"
"23487","Moderate","Slow-moving"
"23489","Moderate","Medium-moving"
"23490","Moderate","Medium-moving"
"23491","Moderate","Slow-moving"
"23492","Moderate","Slow-moving"
"23493","Erratic","Medium-moving"
"23494","Erratic","Slow-moving"
"23495","Erratic","Medium-moving"
"23496","Erratic","Slow-moving"
"23497","Erratic","Medium-moving"
"23498","Erratic","Medium-moving"
"23499","Erratic","Medium-moving"
"23500","Erratic","Medium-moving"
"23501","Erratic","Medium-moving"
"23502","Erratic","Medium-moving"
"23503","Erratic","Medium-moving"
"23504","Erratic","Medium-moving"
"23505","Erratic","Medium-moving"
"23506","Erratic","Medium-moving"
"23507","Erratic","Fast-moving"
"23508","Erratic","Medium-moving"
"23509","Erratic","Medium-moving"
"23510","Erratic","Fast-moving"
"23511","Erratic","Medium-moving"
"23512","Erratic","Medium-moving"
"23513","Erratic","Medium-moving"
"23514","Erratic","Medium-moving"
"23515","Erratic","Medium-moving"
"23516","Erratic","Medium-moving"
"23517","Erratic","Medium-moving"
"23518","Erratic","Medium-moving"
"23519","Erratic","Medium-moving"
"23520","Erratic","Medium-moving"
"23521","Erratic","Medium-moving"
"23522","Erratic","Medium-moving"
"23523","Erratic","Medium-moving"
"23524","Erratic","Medium-moving"
"23525","Erratic","Medium-moving"
"23526","Erratic","Medium-moving"
"23527","Erratic","Medium-moving"
"23528","Erratic","Medium-moving"
"23529","Erratic","Medium-moving"
"23530","Erratic","Medium-moving"
"23531","Erratic","Medium-moving"
"23532","Erratic","Medium-moving"
"23533","Erratic","Medium-moving"
"23534","Erratic","Medium-moving"
"23535","Erratic","Medium-moving"
"23536","Erratic","Medium-moving"
"23537","Erratic","Slow-moving"
"23538","Erratic","Medium-moving"
"23539","Erratic","Medium-moving"
"23540","Erratic","Medium-moving"
"23541","Erratic","Medium-moving"
"23542","Erratic","Medium-moving"
"23543","Erratic","Medium-moving"
"23544","Erratic","Medium-moving"
"23545","Moderate","Fast-moving"
"23546","Stable","Fast-moving"
"23547","Stable","Fast-moving"
"23548","Stable","Fast-moving"
"23549","Stable","Fast-moving"
"23550","Moderate","Fast-moving"
"23551","Erratic","Medium-moving"
"23552","Erratic","Medium-moving"
"23553","Erratic","Medium-moving"
"23554","Erratic","Medium-moving"
"23555","Erratic","Medium-moving"
"23556","Erratic","Medium-moving"
"23557","Erratic","Medium-moving"
"23558","Erratic","Medium-moving"
"23559","Erratic","Medium-moving"
"23560","Erratic","Medium-moving"
"23561","Erratic","Medium-moving"
"23562","Erratic","Medium-moving"
"23564","Erratic","Medium-moving"
"23565","Erratic","Medium-moving"
"23566","Erratic","Medium-moving"
"23567","Erratic","Medium-moving"
"23568","Erratic","Medium-moving"
"23569","Erratic","Slow-moving"
"23570","Erratic","Medium-moving"
"23571","Erratic","Medium-moving"
"23574","Erratic","Medium-moving"
"23575","Erratic","Medium-moving"
"23576","Erratic","Medium-moving"
"23578","Moderate","Slow-moving"
"23579","Erratic","Slow-moving"
"23580","Moderate","Slow-moving"
"23581","Erratic","Medium-moving"
"23582","Erratic","Medium-moving"
"23583","Erratic","Medium-moving"
"23595","Stable","Medium-moving"
"23597","Erratic","Medium-moving"
"23598","Erratic","Medium-moving"
"23601","Moderate","Slow-moving"
"23602","Stable","Slow-moving"
"23603","Stable","Slow-moving"
"23604","Moderate","Slow-moving"
"23605","Stable","Slow-moving"
"23607","Stable","Slow-moving"
"23608","Stable","Slow-moving"
"23609","Stable","Slow-moving"
"23610","Stable","Slow-moving"
"23611","Moderate","Slow-moving"
"23612","Moderate","Slow-moving"
"23613","Stable","Slow-moving"
"23614","Moderate","Slow-moving"
"23615","Stable","Slow-moving"
"23616","Stable","Slow-moving"
"23617","Stable","Slow-moving"
"23619","Moderate","Slow-moving"
"23620","Moderate","Slow-moving"
"23621","Moderate","Slow-moving"
"23623","Moderate","Slow-moving"
"23624","Stable","Slow-moving"
"23625","Moderate","Slow-moving"
"23626","Erratic","Slow-moving"
"23627","Moderate","Slow-moving"
"23628","Stable","Slow-moving"
"23629","Erratic","Slow-moving"
"23630","Stable","Slow-moving"
"23632","Moderate","Slow-moving"
"23633","Stable","Slow-moving"
"23634","Stable","Slow-moving"
"23635","Stable","Slow-moving"
"23636","Stable","Slow-moving"
"23637","Moderate","Slow-moving"
"23638","Stable","Slow-moving"
"23639","Stable","Slow-moving"
"23640","Stable","Slow-moving"
"23643","Stable","Slow-moving"
"23644","Stable","Slow-moving"
"23645","Stable","Slow-moving"
"23646","Moderate","Slow-moving"
"23649","Stable","Slow-moving"
"23650","Stable","Slow-moving"
"23652","Stable","Slow-moving"
"23654","Stable","Slow-moving"
"23660","Moderate","Medium-moving"
"23661","Moderate","Medium-moving"
"23664","Stable","Slow-moving"
"23681","Erratic","Medium-moving"
"23691","Moderate","Fast-moving"
"23692","Stable","Fast-moving"
"23694","Erratic","Medium-moving"
"23695","Moderate","Medium-moving"
"23697","Erratic","Medium-moving"
"23702","Erratic","Fast-moving"
"23843","Stable","Fast-moving"
"35001G","Erratic","Medium-moving"
"35001W","Erratic","Medium-moving"
"35004B","Erratic","Medium-moving"
"35004C","Erratic","Medium-moving"
"35004G","Erratic","Medium-moving"
"35004P","Stable","Slow-moving"
"35095A","Erratic","Medium-moving"
